InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Total Price
537692,22057,CERAMIC PLATE STRAWBERRY DESIGN,4,08-12-2010 10:40,1.49,14796,United Kingdom,5.96
537692,22930,BAKING MOULD HEART MILK CHOCOLATE,1,08-12-2010 10:40,2.55,14796,United Kingdom,2.55
537692,22931,BAKING MOULD HEART WHITE CHOCOLATE,1,08-12-2010 10:40,2.55,14796,United Kingdom,2.55
537692,22932,BAKING MOULD TOFFEE CUP CHOCOLATE,1,08-12-2010 10:40,2.55,14796,United Kingdom,2.55
537692,22937,BAKING MOULD CHOCOLATE CUPCAKES,2,08-12-2010 10:40,2.55,14796,United Kingdom,5.1
537693,22710,WRAP I LOVE LONDON ,25,08-12-2010 10:45,0.42,12441,France,10.5
537693,22051,BLUE SCANDINAVIAN PAISLEY WRAP,25,08-12-2010 10:45,0.42,12441,France,10.5
537694,22936,BAKING MOULD ROSE WHITE CHOCOLATE,3,08-12-2010 10:46,3.25,14901,United Kingdom,9.75
537694,22935,BAKING MOULD ROSE MILK CHOCOLATE,3,08-12-2010 10:46,3.25,14901,United Kingdom,9.75
C537763,85068,CREAM SWEETHEART SHELF + HOOKS,-1,08-12-2010 12:03,7.95,16713,United Kingdom,-7.95
537764,47348A,FUSCHIA VOILE POINTY SHOE DEC,1,08-12-2010 12:06,1.95,16893,United Kingdom,1.95
537765,21686,MEDINA STAMPED METAL STOOL,1,08-12-2010 12:08,39.95,14606,United Kingdom,39.95
537769,85024C,PINK SMALL JEWELLED PHOTOFRAME,1,08-12-2010 12:17,1.65,15021,United Kingdom,1.65
537769,71038,WHITE HANGING BEADS CANDLE HOLDER,2,08-12-2010 12:17,5.45,15021,United Kingdom,10.9
537772,84613C,BLUE NEW BAROQUE FLOCK CANDLESTICK,1,08-12-2010 12:35,4.65,18043,United Kingdom,4.65
537772,84910A,PINK PAISLEY CUSHION COVER ,2,08-12-2010 12:35,5.95,18043,United Kingdom,11.9
537780,21246,RED RETROSPOT BIG BOWL,2,08-12-2010 12:45,4.95,17324,United Kingdom,9.9
537781,21376,LARGE  TALL CAMPHOR WOOD TOADSTOOL ,1,08-12-2010 12:46,5.45,17341,United Kingdom,5.45
537781,20618,QUEEN OF THE SKIES PASSPORT COVER ,1,08-12-2010 12:46,2.1,17341,United Kingdom,2.1
C537788,16202E,BLACK PHOTO ALBUM ,-1,08-12-2010 12:49,5.55,15916,United Kingdom,-5.55
537792,47420,ASSORTED COLOUR SUCTION CUP HOOK,2,08-12-2010 12:56,0.19,16385,United Kingdom,0.38
537795,22510,GINGHAM BABUSHKA DOORSTOP,4,08-12-2010 13:03,3.75,17213,United Kingdom,15
537795,48116,DOORMAT MULTICOLOUR STRIPE,2,08-12-2010 13:03,7.95,17213,United Kingdom,15.9
537800,72709,IVORY SCULPTED RND CANDLE ,9,08-12-2010 13:08,0.85,12748,United Kingdom,7.65
537800,72132,COLUMBIAN CUBE CANDLE,6,08-12-2010 13:08,1.95,12748,United Kingdom,11.7
537800,85118,HEART T-LIGHT HOLDER,11,08-12-2010 13:08,1.25,12748,United Kingdom,13.75
537800,35968,FOLK ART METAL HEART T-LIGHT HOLDER,12,08-12-2010 13:08,0.38,12748,United Kingdom,4.56
537802,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,12,08-12-2010 13:11,2.95,13455,United Kingdom,35.4
537803,90184B,AMETHYST CHUNKY BEAD BRACELET W STR,5,08-12-2010 13:14,8.95,15916,United Kingdom,44.75
537803,90184A,AMBER CHUNKY BEAD BRACELET W STRAP,5,08-12-2010 13:14,8.95,15916,United Kingdom,44.75
537808,84415B,BLUE FLOCK CUSHION COVER ,2,08-12-2010 13:23,3.75,15311,United Kingdom,7.5
537808,20906,VINTAGE NOTEBOOK BEAUTY GIRL,1,08-12-2010 13:23,2.95,15311,United Kingdom,2.95
C537814,20703,BLUE PADDED SOFT MOBILE,-3,08-12-2010 13:43,4.25,12712,Germany,-12.75
537818,71495B,CD WALL TIDY RED FLOWERS,12,08-12-2010 13:53,0.42,12766,Portugal,5.04
537818,78124,MAGAZINE RACK GEBRA ASSORTED ,6,08-12-2010 13:53,2.75,12766,Portugal,16.5
537823,79403,FROSTED WHITE BASE ,1,08-12-2010 14:25,1.66,,United Kingdom,1.66
537823,84251G,"GREETING CARD, OVERCROWDED POOL.",1,08-12-2010 14:25,0.85,,United Kingdom,0.85
537823,90034,WHITE SILVER NECKLACE SHELL GLASS,1,08-12-2010 14:25,10.19,,United Kingdom,10.19
537823,90040C,MURANO STYLE GLASS BRACELET GOLD,1,08-12-2010 14:25,3.81,,United Kingdom,3.81
537823,90059D,DIAMANTE HAIR GRIP PACK/2 PERIDOT,1,08-12-2010 14:25,1.69,,United Kingdom,1.69
537823,90089,PINK CRYSTAL SKULL PHONE CHARM,1,08-12-2010 14:25,1.66,,United Kingdom,1.66
537823,90120A,PINK MURANO TWIST BRACELET,1,08-12-2010 14:25,4.24,,United Kingdom,4.24
537823,90201D,GREEN ENAMEL FLOWER RING,1,08-12-2010 14:25,2.96,,United Kingdom,2.96
537823,17013D,ORIGAMI ROSE INCENSE IN TUBE,1,08-12-2010 14:25,3.36,,United Kingdom,3.36
537823,17096,ASSORTED LAQUERED INCENSE HOLDERS,1,08-12-2010 14:25,0.43,,United Kingdom,0.43
537823,21285,RETROSPOT CANDLE  MEDIUM,3,08-12-2010 14:25,4.21,,United Kingdom,12.63
537823,21442,GREEN BIRDHOUSE DECORATION,1,08-12-2010 14:25,1.66,,United Kingdom,1.66
537823,21717,EASTER TIN BUCKET,1,08-12-2010 14:25,5.06,,United Kingdom,5.06
537823,21749,LARGE RED RETROSPOT WINDMILL,2,08-12-2010 14:25,4.21,,United Kingdom,8.42
537823,21750,LARGE SKULL WINDMILL,3,08-12-2010 14:25,4.21,,United Kingdom,12.63
537823,22538,MINI JIGSAW GO TO THE FAIR,2,08-12-2010 14:25,0.85,,United Kingdom,1.7
537823,22541,MINI JIGSAW LEAP FROG,1,08-12-2010 14:25,0.85,,United Kingdom,0.85
537823,22647,CERAMIC LOVE HEART MONEY BANK,1,08-12-2010 14:25,3.36,,United Kingdom,3.36
C537835,22138,BAKING SET 9 PIECE RETROSPOT ,-3,08-12-2010 14:57,4.95,14618,United Kingdom,-14.85
537837,85230G,ORANGE VOTIVE CANDLE,24,08-12-2010 14:59,0.29,13077,United Kingdom,6.96
537844,71215,METAL BASE FOR CANDLES,1,08-12-2010 15:17,0.42,17999,United Kingdom,0.42
537844,20695,FLORAL BLUE MONSTER,1,08-12-2010 15:17,4.25,17999,United Kingdom,4.25
537850,22820,GIFT BAG BIRTHDAY,12,08-12-2010 15:38,0.65,16722,United Kingdom,7.8
537852,84952A,CLEAR LOVE BIRD T-LIGHT HOLDER,18,08-12-2010 15:56,3.75,17340,United Kingdom,67.5
537855,84706D,CHERRY BLOSSOM TABLE CLOCK ,2,08-12-2010 15:59,8.95,15996,United Kingdom,17.9
537859,22828,REGENCY MIRROR WITH SHUTTERS,1,08-12-2010 16:11,165,14030,United Kingdom,165
537871,22703,PINK CAT BOWL,1,08-12-2010 17:20,2.1,12748,United Kingdom,2.1
537875,20849,,1,08-12-2010 18:08,0,,United Kingdom,0
537876,84977,,2,08-12-2010 18:08,0,,United Kingdom,0
537877,21661,,1,08-12-2010 18:08,0,,United Kingdom,0
537888,84247L,FAWN AND MUSHROOM GREETING CARD,12,09-12-2010 10:04,0.42,15358,United Kingdom,5.04
537955,22698,PINK REGENCY TEACUP AND SAUCER,1,09-12-2010 11:28,2.95,16782,United Kingdom,2.95
537963,84875B,GREEN SQUARE COMPACT MIRROR,4,09-12-2010 11:30,3.75,13369,United Kingdom,15
537963,84876D,BLUE HEART COMPACT MIRROR,4,09-12-2010 11:30,3.75,13369,United Kingdom,15
537963,84192,ASSORTED COLOUR METAL CAT ,12,09-12-2010 11:30,1.25,13369,United Kingdom,15
538002,21628,TRIANGULAR POUFFE VINTAGE ,2,09-12-2010 11:48,14.95,14932,Channel Islands,29.9
538007,22254,FELT TOADSTOOL LARGE,12,09-12-2010 12:16,1.25,14355,United Kingdom,15
538010,21615,4 LAVENDER BOTANICAL DINNER CANDLES,6,09-12-2010 12:20,3.75,17526,United Kingdom,22.5
538010,22236,CAKE STAND 3 TIER MAGIC GARDEN,12,09-12-2010 12:20,10.95,17526,United Kingdom,131.4
538010,22933,BAKING MOULD EASTER EGG MILK CHOC,12,09-12-2010 12:20,2.95,17526,United Kingdom,35.4
538015,85107,CUT GLASS T-LIGHT HOLDER OCTAGON,12,09-12-2010 12:49,2.55,13240,United Kingdom,30.6
538035,21382,SET/4 SPRING FLOWER DECORATION,3,09-12-2010 13:03,2.95,16065,United Kingdom,8.85
538035,44235,ASS COL CIRCLE MOBILE ,5,09-12-2010 13:03,0.42,16065,United Kingdom,2.1
538040,40003,WHITE BAMBOO RIBS LAMPSHADE,1,09-12-2010 13:08,1.25,16520,United Kingdom,1.25
538042,21763,,-4,09-12-2010 13:10,0,,United Kingdom,0
538045,84688,,27,09-12-2010 13:11,0,,United Kingdom,0
538053,79190B,RETRO PLASTIC POLKA TRAY,15,09-12-2010 13:34,0.42,15856,United Kingdom,6.3
538056,90036D,"FLOWER GLASS GARLAND NECKL.36""BLACK",1,09-12-2010 13:34,7.95,17198,United Kingdom,7.95
538071,21120,*Boombox Ipod Classic,1,09-12-2010 14:09,16.98,,United Kingdom,16.98
538071,21264,WHITE GOOSE FEATHER TREE 60CM ,1,09-12-2010 14:09,5.91,,United Kingdom,5.91
538071,21284,RETROSPOT CANDLE  SMALL,1,09-12-2010 14:09,3.36,,United Kingdom,3.36
538071,22201,FRYING PAN BLUE POLKADOT,1,09-12-2010 14:09,8.47,,United Kingdom,8.47
538071,22269,EGG CUP NATURAL CHICKEN,1,09-12-2010 14:09,2.51,,United Kingdom,2.51
538071,22526,WHEELBARROW FOR CHILDREN ,1,09-12-2010 14:09,25.49,,United Kingdom,25.49
538071,84012,MAGIC SHEEP WOOL GROWING FROM PAPER,1,09-12-2010 14:09,5.06,,United Kingdom,5.06
538071,85180B,PINK HEARTS LIGHT CHAIN ,1,09-12-2010 14:09,9.32,,United Kingdom,9.32
538071,90030B,RED KUKUI COCONUT SEED NECKLACE,1,09-12-2010 14:09,5.94,,United Kingdom,5.94
538071,90030C,BROWN KUKUI COCONUT SEED NECKLACE,1,09-12-2010 14:09,5.94,,United Kingdom,5.94
538071,90039B,FIRE POLISHED GLASS BRACELET MONTAN,1,09-12-2010 14:09,3.81,,United Kingdom,3.81
538071,90039D,FIRE POLISHED GLASS BRACELET GREEN,1,09-12-2010 14:09,3.81,,United Kingdom,3.81
538071,90093,CLEAR CRYSTAL STAR PHONE CHARM,1,09-12-2010 14:09,1.66,,United Kingdom,1.66
538071,90128A,PINK LEAVES AND BEADS PHONE CHARM,1,09-12-2010 14:09,2.51,,United Kingdom,2.51
538071,90128C,GREEN LEAVES AND BEADS PHONE CHARM,1,09-12-2010 14:09,2.51,,United Kingdom,2.51
538071,90128D,PURPLE LEAVES AND BEADS PHONE CHAR,1,09-12-2010 14:09,2.51,,United Kingdom,2.51
538071,90161C,ANT COPPER LIME BOUDICCA BRACELET,1,09-12-2010 14:09,5.09,,United Kingdom,5.09
538071,90174,BUTTERFLY HAIR BAND,1,09-12-2010 14:09,2.54,,United Kingdom,2.54
538071,90188,DROP EARRINGS W FLOWER & LEAF,1,09-12-2010 14:09,2.54,,United Kingdom,2.54
538071,90214O,"LETTER ""O"" BLING KEY RING",1,09-12-2010 14:09,0.85,,United Kingdom,0.85
538071,DCGS0076,SUNJAR LED NIGHT NIGHT LIGHT,1,09-12-2010 14:09,16.13,,United Kingdom,16.13
538073,16015,MEDIUM CHINESE STYLE SCISSOR,1,09-12-2010 14:10,0.5,17816,United Kingdom,0.5
538073,16008,SMALL FOLDING SCISSOR(POINTED EDGE),2,09-12-2010 14:10,0.25,17816,United Kingdom,0.5
538076,37444B,BLUE BREAKFAST CUP AND SAUCER ,2,09-12-2010 14:15,2.95,15311,United Kingdom,5.9
538076,37333,"RETRO ""TEA FOR ONE"" ",1,09-12-2010 14:15,4.95,15311,United Kingdom,4.95
538077,20778,GARDEN PATH NOTEBOOK ,3,09-12-2010 14:19,1.65,14667,United Kingdom,4.95
538077,20758,ABSTRACT CIRCLES POCKET BOOK,7,09-12-2010 14:19,0.85,14667,United Kingdom,5.95
538093,22319,HAIRCLIPS FORTIES FABRIC ASSORTED,12,09-12-2010 14:49,0.65,12682,France,7.8
538094,22824,3 TIER SWEETHEART GARDEN SHELF,1,09-12-2010 14:50,35.95,13117,United Kingdom,35.95
538094,21132,SILVER STANDING GNOME   ,4,09-12-2010 14:50,4.25,13117,United Kingdom,17
538095,84818,DANISH ROSE PHOTO FRAME,1,09-12-2010 14:55,2.55,17097,Spain,2.55
C538100,84798A,PINK FOXGLOVE ARTIIFCIAL FLOWER,-12,09-12-2010 15:00,2.55,16579,United Kingdom,-30.6
C538115,22230,JIGSAW TREE WITH WATERING CAN,-12,09-12-2010 15:30,0.85,16817,United Kingdom,-10.2
538127,90033,IVORY SHELL HEART EARRINGS,1,09-12-2010 15:53,2.55,,United Kingdom,2.55
538130,90042C,,10,09-12-2010 15:55,0,,United Kingdom,0
538133,85018C,,3,09-12-2010 15:56,0,,United Kingdom,0
538135,21186,,2,09-12-2010 15:56,0,,United Kingdom,0
538137,62095B,,2,09-12-2010 15:57,0,,United Kingdom,0
538138,72814,,2,09-12-2010 15:57,0,,United Kingdom,0
538139,84802A,,2,09-12-2010 15:57,0,,United Kingdom,0
538141,22218,,2,09-12-2010 15:58,0,,United Kingdom,0
538142,84247C,,1,09-12-2010 15:58,0,,United Kingdom,0
538144,90042B,,1,09-12-2010 15:58,0,,United Kingdom,0
538145,84843,WHITE SOAP RACK WITH 2 BOTTLES,2,09-12-2010 16:08,5.95,15211,United Kingdom,11.9
538145,85032A,ROMANTIC IMAGES GIFT WRAP SET,6,09-12-2010 16:08,2.1,15211,United Kingdom,12.6
538145,85032C,CURIOUS IMAGES GIFT WRAP SET,6,09-12-2010 16:08,2.1,15211,United Kingdom,12.6
538149,21144,PINK POODLE HANGING DECORATION ,2,09-12-2010 16:27,3.36,,United Kingdom,6.72
538149,21317,GLASS SPHERE CANDLE STAND MEDIUM,1,09-12-2010 16:27,11.02,,United Kingdom,11.02
538149,72815,3 WICK CHRISTMAS BRIAR CANDLE ,1,09-12-2010 16:27,8.47,,United Kingdom,8.47
538153,22885,NUMBER TILE VINTAGE FONT 6 ,1,09-12-2010 16:31,4.21,,United Kingdom,4.21
538153,84660b,BLACK STITCHED WALL CLOCK,1,09-12-2010 16:31,7.62,,United Kingdom,7.62
538156,84356,POMPOM CURTAIN,1,09-12-2010 16:53,6.95,15555,United Kingdom,6.95
538157,47578A,ENGLISH ROSE SMALL SCENTED FLOWER,8,09-12-2010 16:57,0.85,17576,United Kingdom,6.8
538172,21562,HAWAIIAN GRASS SKIRT ,12,10-12-2010 09:33,1.25,15805,United Kingdom,15
538174,22856,ASSORTED EASTER DECORATIONS  BELLS,18,10-12-2010 09:35,1.25,12471,Germany,22.5
538174,22934,BAKING MOULD EASTER EGG WHITE CHOC,12,10-12-2010 09:35,2.95,12471,Germany,35.4
538177,16048,TEATIME ROUND PENCIL SHARPENER ,1,10-12-2010 09:51,0.85,,United Kingdom,0.85
538177,20932,PINK POT PLANT CANDLE,1,10-12-2010 09:51,7.62,,United Kingdom,7.62
538177,22263,FELT EGG COSY LADYBIRD ,1,10-12-2010 09:51,1.66,,United Kingdom,1.66
538177,46776F,WOVEN ROSE GARDEN CUSHION COVER ,1,10-12-2010 09:51,4.21,,United Kingdom,4.21
538177,84509E,SET OF 4 CAROUSEL PLACEMATS ,1,10-12-2010 09:51,7.62,,United Kingdom,7.62
538177,84510E,SET OF 4 GREEN CAROUSEL COASTERS,1,10-12-2010 09:51,2.51,,United Kingdom,2.51
538177,84748,FOLK FELT HANGING MULTICOL GARLAND,1,10-12-2010 09:51,7.62,,United Kingdom,7.62
538177,90070,RUBY GLASS CLUSTER BRACELET,1,10-12-2010 09:51,6.37,,United Kingdom,6.37
538177,90147,CHUNKY SILVER NECKLACE PASTEL FLOWE,1,10-12-2010 09:51,10.62,,United Kingdom,10.62
538177,90201C,RED ENAMEL FLOWER RING,1,10-12-2010 09:51,2.96,,United Kingdom,2.96
538183,37475,SET/4 COLOURFUL MIXING BOWLS,4,10-12-2010 10:21,9.95,16265,United Kingdom,39.8
538183,84951A,SET OF 4 PISTACHIO LOVEBIRD COASTER,6,10-12-2010 10:21,2.55,16265,United Kingdom,15.3
538183,84951B,SET OF 4 BLACK LOVEBIRD COASTERS,6,10-12-2010 10:21,2.55,16265,United Kingdom,15.3
538184,22053,EMPIRE DESIGN ROSETTE,10,10-12-2010 10:21,1.25,17880,United Kingdom,12.5
538191,21131,GOLD STANDING GNOME,30,10-12-2010 10:49,3.75,15061,United Kingdom,112.5
538198,20654,FIRST CLASS LUGGAGE TAG ,3,10-12-2010 11:01,1.25,17827,United Kingdom,3.75
538198,17165D,ASS COL LARGE SAND FROG P'WEIGHT,6,10-12-2010 11:01,1.05,17827,United Kingdom,6.3
538198,22291,HANGING CHICK CREAM DECORATION,24,10-12-2010 11:01,1.45,17827,United Kingdom,34.8
538200,15058A,BLUE POLKADOT GARDEN PARASOL,1,10-12-2010 11:11,7.95,17912,United Kingdom,7.95
538201,20868,SILVER FABRIC MIRROR,2,10-12-2010 11:12,1.25,15723,United Kingdom,2.5
538202,84820,DANISH ROSE TRINKET TRAYS,2,10-12-2010 11:19,5.95,14667,United Kingdom,11.9
538202,85006,SET 4 NURSERY DES ROUND BOXES,3,10-12-2010 11:19,2.95,14667,United Kingdom,8.85
538202,84821,DANISH ROSE DELUXE COASTER,12,10-12-2010 11:19,0.85,14667,United Kingdom,10.2
538202,84638,SMALL KITCHEN FLOWER POTS PLAQUE,1,10-12-2010 11:19,6.95,14667,United Kingdom,6.95
538205,22229,BUNNY WOODEN PAINTED WITH FLOWER ,1,10-12-2010 11:24,0.85,12748,United Kingdom,0.85
538205,22228,BUNNY WOODEN PAINTED WITH BIRD ,1,10-12-2010 11:24,0.85,12748,United Kingdom,0.85
538205,16169P,WRAP GREEN RUSSIAN FOLKART ,25,10-12-2010 11:24,0.42,12748,United Kingdom,10.5
538207,16054,POPART RECT PENCIL SHARPENER ASST,2,10-12-2010 11:33,0.42,12748,United Kingdom,0.84
538207,84595E,LARGE TORTILLA DESIGN RED BOWL,1,10-12-2010 11:33,3.75,12748,United Kingdom,3.75
538207,35915B,BLUE KNITTED HEN ,2,10-12-2010 11:33,1.65,12748,United Kingdom,3.3
538209,85086A,CANDY SPOT HEART DECORATION,1,10-12-2010 11:42,0.85,12748,United Kingdom,0.85
538241,21431,,-21,10-12-2010 12:00,0,,United Kingdom,0
538248,85084,HOLLY TOP CHRISTMAS STOCKING,1,10-12-2010 12:14,0.85,18116,United Kingdom,0.85
538248,81950V,FLOWER PURPLE CLOCK W/SUCKER,1,10-12-2010 12:14,0.85,18116,United Kingdom,0.85
538280,22055,MINI CAKE STAND  HANGING STRAWBERY,64,10-12-2010 12:50,1.45,12748,United Kingdom,92.8
538296,84631,FRUIT TREE AND BIRDS WALL PLAQUE,2,10-12-2010 13:06,7.95,13148,United Kingdom,15.9
538296,84799,SPRIG LAVENDER ARTIFICIAL FLOWER,48,10-12-2010 13:06,0.42,13148,United Kingdom,20.16
538307,35004P,SET OF 3 PINK FLYING DUCKS,1,10-12-2010 13:27,5.45,14667,United Kingdom,5.45
538307,21454,PAINTED PINK RABBIT ,2,10-12-2010 13:27,0.85,14667,United Kingdom,1.7
538307,15058B,PINK POLKADOT GARDEN PARASOL,1,10-12-2010 13:27,7.95,14667,United Kingdom,7.95
538346,22391,PAPERWEIGHT HOME SWEET HOME,6,10-12-2010 14:53,2.55,17865,United Kingdom,15.3
538349,21318,GLASS CHALICE BLUE SMALL ,1,10-12-2010 14:59,3.36,,United Kingdom,3.36
538349,21418,STARFISH SOAP DISH,1,10-12-2010 14:59,5.06,,United Kingdom,5.06
538349,21420,OYSTER TRINKET BOX,1,10-12-2010 14:59,6.77,,United Kingdom,6.77
538349,22286,"DECORATION , WOBBLY RABBIT , METAL ",1,10-12-2010 14:59,3.36,,United Kingdom,3.36
538349,22287,"DECORATION , WOBBLY CHICKEN, METAL ",1,10-12-2010 14:59,3.36,,United Kingdom,3.36
538349,35609A,PINK FEATHER CHRISTMAS DECORATION,1,10-12-2010 14:59,2.51,,United Kingdom,2.51
538349,35610C,WHITE CHRISTMAS FLOCK DROPLET ,1,10-12-2010 14:59,2.51,,United Kingdom,2.51
538349,46776D,WOVEN SUNSET CUSHION COVER ,1,10-12-2010 14:59,4.21,,United Kingdom,4.21
538349,84931A,PINK SCOTTIE DOG W FLOWER PATTERN,1,10-12-2010 14:59,5.06,,United Kingdom,5.06
538349,85211,S/4 GROOVY CAT MAGNETS,1,10-12-2010 14:59,3.36,,United Kingdom,3.36
538349,90031,BILI NUT AND WOOD NECKLACE,1,10-12-2010 14:59,5.94,,United Kingdom,5.94
538349,90040A,MURANO STYLE GLASS BRACELET RED,1,10-12-2010 14:59,4.24,,United Kingdom,4.24
538349,90125B,AQUA BERTIE GLASS BEAD BAG CHARM,1,10-12-2010 14:59,4.21,,United Kingdom,4.21
538349,90125D,PURPLE BERTIE GLASS BEAD BAG CHARM,1,10-12-2010 14:59,4.21,,United Kingdom,4.21
538349,DCGS0003,BOXED GLASS ASHTRAY,1,10-12-2010 14:59,2.51,,United Kingdom,2.51
538354,85230E,STRAWBRY SCENTED VOTIVE CANDLE,24,10-12-2010 15:45,0.29,16873,United Kingdom,6.96
538354,22826,LOVE SEAT ANTIQUE WHITE METAL,2,10-12-2010 15:45,175,16873,United Kingdom,350
538354,22852,DOG BOWL VINTAGE CREAM,8,10-12-2010 15:45,4.25,16873,United Kingdom,34
538356,22102,MIRROR MOSAIC T-LIGHT HOLDER ,6,10-12-2010 15:56,1.65,14062,United Kingdom,9.9
538367,16033,MINI HIGHLIGHTER PENS,120,12-12-2010 10:48,0.12,14800,United Kingdom,14.4
538367,20830,SILVER PHOTO FRAME,6,12-12-2010 10:48,2.1,14800,United Kingdom,12.6
538367,20831,GOLD PHOTO FRAME,6,12-12-2010 10:48,2.1,14800,United Kingdom,12.6
538369,90003D,CRYSTAL PAIR HEART HAIR SLIDES,1,12-12-2010 11:06,3.75,17251,United Kingdom,3.75
538369,90067A,PINK VINTAGE VICTORIAN EARRINGS,1,12-12-2010 11:06,2.95,17251,United Kingdom,2.95
538379,21378,SMALL TALL CAMPHOR WOOD TOADSTOOL,6,12-12-2010 11:26,1.65,17126,United Kingdom,9.9
538397,85032B,BLOSSOM IMAGES GIFT WRAP SET,48,12-12-2010 11:44,2.1,12753,Japan,100.8
538397,22857,ASSORTED EASTER GIFT TAGS,48,12-12-2010 11:44,0.85,12753,Japan,40.8
538397,22858,EASTER TIN KEEPSAKE,42,12-12-2010 11:44,1.65,12753,Japan,69.3
538397,22861,EASTER TIN CHICKS IN GARDEN,30,12-12-2010 11:44,1.65,12753,Japan,49.5
538397,22232,JIGSAW TOADSTOOLS 3 PIECE,32,12-12-2010 11:44,1.65,12753,Japan,52.8
538419,20793,BLUE TILED TRAY,1,12-12-2010 12:01,6.75,16367,United Kingdom,6.75
538421,20664,TROPICAL HOLIDAY PURSE ,2,12-12-2010 12:08,2.95,17917,United Kingdom,5.9
538421,47593A,CAROUSEL PONIES BABY BIB,2,12-12-2010 12:08,1.25,17917,United Kingdom,2.5
538421,20670,VIP HOLIDAY PURSE,1,12-12-2010 12:08,2.95,17917,United Kingdom,2.95
538421,21946,PARTY TIME DESIGN FLANNEL,2,12-12-2010 12:08,0.85,17917,United Kingdom,1.7
538453,20666,ECONOMY HOLIDAY PURSE,1,12-12-2010 12:26,2.95,16779,United Kingdom,2.95
538473,82605,OLD DOC RUSSEL METAL SIGN,4,12-12-2010 12:35,2.1,13668,United Kingdom,8.4
538497,85136B,BLUE SHARK HELICOPTER,1,12-12-2010 12:44,7.95,14684,United Kingdom,7.95
538504,84882,GREEN WIRE STANDING CANDLE HOLDER,3,12-12-2010 13:01,3.75,16011,United Kingdom,11.25
538507,85031A,ROMANTIC IMAGES SCRAP BOOK SET,2,12-12-2010 13:26,4.95,15547,United Kingdom,9.9
538510,16216,LETTER SHAPE PENCIL SHARPENER,10,12-12-2010 13:47,0.16,18004,United Kingdom,1.6
538518,21736,GOLD SCROLL GLASS T-LIGHT HOLDER,36,12-12-2010 16:14,2.1,14505,United Kingdom,75.6
538518,84922,PINK BUTTERFLY WASHBAG,2,12-12-2010 16:14,4.25,14505,United Kingdom,8.5
538518,90036E,"FLOWER GLASS GARLD NECKL36""AMETHYST",1,12-12-2010 16:14,7.95,14505,United Kingdom,7.95
538518,90160A,PURPLE BOUDICCA LARGE BRACELET,3,12-12-2010 16:14,6.95,14505,United Kingdom,20.85
538518,90160B,RED BOUDICCA LARGE BRACELET,2,12-12-2010 16:14,6.95,14505,United Kingdom,13.9
538518,90160D,PINK BOUDICCA LARGE BRACELET,2,12-12-2010 16:14,6.95,14505,United Kingdom,13.9
538521,82011A,"BATHROOM SCALES, TROPICAL BEACH",2,13-12-2010 09:02,3.75,14180,United Kingdom,7.5
538523,85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,6,13-12-2010 09:29,3.75,13198,United Kingdom,22.5
538524,21194,PINK  HONEYCOMB PAPER FAN,2,13-12-2010 09:35,4.21,,United Kingdom,8.42
538524,21972,SET OF 36 DINOSAUR PAPER DOILIES,1,13-12-2010 09:35,2.98,,United Kingdom,2.98
538524,22281,EASTER TREE YELLOW BIRDS,1,13-12-2010 09:35,12.72,,United Kingdom,12.72
538524,22887,NUMBER TILE VINTAGE FONT 8,1,13-12-2010 09:35,4.21,,United Kingdom,4.21
538524,84876B,GREEN HEART COMPACT MIRROR,1,13-12-2010 09:35,7.62,,United Kingdom,7.62
538524,90126A,PINK BERTIE MOBILE PHONE CHARM,1,13-12-2010 09:35,3.36,,United Kingdom,3.36
538524,90190B,GOLD/AMBER DROP EARRINGS W LEAF,1,13-12-2010 09:35,2.96,,United Kingdom,2.96
538527,35610B,BLACK CHRISTMAS FLOCK DROPLET ,24,13-12-2010 09:52,1.25,15361,United Kingdom,30
538528,84927E,FLOWERS TILE HOOK,6,13-12-2010 09:57,2.1,15689,United Kingdom,12.6
538529,84816,DANISH ROSE BEDSIDE CABINET,1,13-12-2010 10:24,39.95,14290,United Kingdom,39.95
538558,90120D,WHITE MURANO TWIST BRACELET,1,13-12-2010 10:58,4.25,13069,United Kingdom,4.25
538566,22289,HANGING METAL CHICKEN DECORATION,1,13-12-2010 11:21,2.51,,United Kingdom,2.51
538566,20704,MR ROBOT SOFT TOY,1,13-12-2010 11:21,14.43,,United Kingdom,14.43
538566,20818,GOLD TEDDY BEAR,1,13-12-2010 11:21,7.62,,United Kingdom,7.62
538566,21199,PINK  HEART CONFETTI IN TUBE,1,13-12-2010 11:21,3.36,,United Kingdom,3.36
538566,21293,MIRRORED DOVE WALL DECORATION,4,13-12-2010 11:21,4.21,,United Kingdom,16.84
538566,71495A,CD WALL TIDY BLUE OFFICE,1,13-12-2010 11:21,0.84,,United Kingdom,0.84
538566,84584,PINK GINGHAM CAT WITH SCARF,1,13-12-2010 11:21,5.06,,United Kingdom,5.06
538566,85179C,PINK BITTY LIGHT CHAIN,1,13-12-2010 11:21,9.32,,United Kingdom,9.32
538566,85188B,PINK METAL SWINGING BUNNY,2,13-12-2010 11:21,1.66,,United Kingdom,3.32
538566,90076,MONTANA DIAMOND CLUSTER EARRINGS,1,13-12-2010 11:21,2.96,,United Kingdom,2.96
